r_(Angstroms),rho/rho_uniforme
11.770159,0.200423
11.780000,0.259285
11.789841,0.248044
11.799683,0.192212
11.809524,0.197004
11.819365,0.238628
11.829206,0.225244
11.839048,0.202002
11.848889,0.211707
11.858730,0.209339
11.868571,0.236544
11.878413,0.190938
11.888254,0.180394
11.898095,0.148019
11.907937,0.187736
11.917778,0.199033
11.927619,0.168357
11.937460,0.142632
11.947302,0.163184
11.957143,0.154898
11.966984,0.162373
11.976825,0.178518
11.986667,0.134998
11.996508,0.125137
12.006349,0.142355
12.016190,0.141157
12.026032,0.120507
12.035873,0.125808
12.045714,0.136495
12.055556,0.133149
12.065397,0.134118
12.075238,0.143158
12.085079,0.127984
12.094921,0.132716
12.104762,0.142809
12.114603,0.097632
12.124444,0.121137
12.134286,0.126930
12.144127,0.138600
12.153968,0.132071
12.163810,0.135170
12.173651,0.107835
12.183492,0.154688
12.193333,0.125250
12.203175,0.162427
12.213016,0.116002
12.222857,0.152063
12.232698,0.129097
12.242540,0.133240
12.252381,0.123055
12.262222,0.140976
12.272063,0.124976
12.281905,0.160328
12.291746,0.122661
12.301587,0.110941
12.311429,0.133550
12.321270,0.142410
12.331111,0.144405
12.340952,0.130071
12.350794,0.159434
12.360635,0.110411
12.370476,0.143945
12.380317,0.160629
12.390159,0.145290
12.400000,0.147795
12.409841,0.162865
12.419683,0.153317
12.429524,0.134896
12.439365,0.166658
12.449206,0.203068
12.459048,0.152311
12.468889,0.160530
12.478730,0.207275
12.488571,0.188378
12.498413,0.183030
12.508254,0.180808
12.518095,0.175993
12.527937,0.214243
12.537778,0.204226
12.547619,0.206656
12.557460,0.233923
12.567302,0.217192
12.577143,0.233557
12.586984,0.225113
12.596825,0.253828
12.606667,0.258785
12.616508,0.207588
12.626349,0.240882
12.636190,0.209322
12.646032,0.297037
12.655873,0.229023
12.665714,0.246291
12.675556,0.251740
12.685397,0.294066
12.695238,0.295886
12.705079,0.258316
12.714921,0.232560
12.724762,0.304393
12.734603,0.293951
12.744444,0.323301
12.754286,0.286364
12.764127,0.275451
12.773968,0.295081
12.783810,0.374159
12.793651,0.307834
12.803492,0.275620
12.813333,0.317506
12.823175,0.308139
12.833016,0.300307
12.842857,0.314246
12.852698,0.316028
12.862540,0.375912
12.872381,0.337254
12.882222,0.388959
12.892063,0.372531
12.901905,0.398440
12.911746,0.388573
12.921587,0.499932
12.931429,0.544280
12.941270,0.535832
12.951111,0.616717
12.960952,0.601206
12.970794,0.877826
12.980635,0.863143
12.990476,0.966048
13.000317,1.004309
13.010159,1.254312
13.020000,1.249871
13.029841,1.453424
13.039683,1.542039
13.049524,1.584702
13.059365,1.854228
13.069206,1.786198
13.079048,2.260881
13.088889,1.866432
13.098730,2.340839
13.108571,2.274631
13.118413,2.246668
13.128254,2.386070
13.138095,2.463430
13.147937,2.582689
13.157778,2.527414
13.167619,2.351300
13.177460,2.314529
13.187302,2.542456
13.197143,2.425819
13.206984,2.234067
13.216825,2.220603
13.226667,2.092674
13.236508,2.129907
13.246349,1.958078
13.256190,1.950742
13.266032,1.737171
13.275873,1.700148
13.285714,1.569258
13.295556,1.516772
13.305397,1.404285
13.315238,1.372986
13.325079,1.233458
13.334921,1.115093
13.344762,1.038298
13.354603,1.069165
13.364444,1.036283
13.374286,0.968948
13.384127,0.879376
13.393968,0.903961
13.403810,0.933359
13.413651,0.923469
13.423492,0.895680
13.433333,0.843742
13.443175,0.970270
13.453016,1.151685
13.462857,1.069261
13.472698,1.091152
13.482540,1.341012
13.492381,1.408433
13.502222,1.555175
13.512063,1.625228
13.521905,1.829274
13.531746,1.895183
13.541587,2.189924
13.551429,2.370096
13.561270,2.612306
13.571111,2.660217
13.580952,3.053086
13.590794,3.016446
13.600635,3.148061
13.610476,3.579358
13.620317,3.438874
13.630159,3.405399
13.640000,3.833671
